time	IO	Ur	Fw	Cr	Cw	IOPS	read	write	mean	25th	50th	75th	99th	QPS
1154	1001	1001	0	0	0	1941	994	947	3600.3	15	3953	6987	11111	2230
1155	1001	1001	0	0	0	2025	994	1031	3219.24	16	27	6575	10999	2230
1156	998	998	0	0	0	1914	986	928	3675.72	15	3969	7031	11207	2340
1157	1002	1002	0	0	0	2001	991	1010	3012.41	16	35	6223	11007	2190
1158	999	999	0	0	0	1954	987	967	3369.64	15	1563	6643	11039	2110
1159	999	999	0	0	0	2020	992	1028	2839.07	16	29	5779	10463	2320
1160	1000	1000	0	0	0	1999	985	1014	2721.48	16	28	5531	10119	2270
1161	1001	1001	0	0	0	2036	998	1038	2622.95	16	30	5255	9831	2010
1162	1001	1001	0	0	0	2037	997	1040	2671.37	16	28	5235	10015	2150
1163	990	990	0	0	0	1999	994	1005	2251.09	17	34	4879	9903	2010
1164	1009	1009	0	0	0	1903	990	913	3011.92	16	416	6011	10015	2140
1165	988	988	0	0	0	1981	991	990	1633.58	17	111	2847	9247	1830
1166	1005	1005	0	0	0	1924	990	934	2584.58	17	345	5367	9511	2010
1167	1005	1005	0	0	0	1980	996	984	1034.93	18	118	975	6991	1950
1168	958	958	0	0	0	1895	932	963	199.46	19	36	354	1352	1990
1169	969	969	0	0	0	1915	969	946	179.31	19	116	355	479	1920
1170	944	944	0	0	0	1909	938	971	174.98	18	35	353	495	1920
1171	962	962	0	0	0	1879	940	939	176.69	20	111	357	482	1860
1172	950	920	30	0	0	1841	914	927	181.75	19	41	358	483	1590
1173	922	922	0	0	0	1782	908	874	176.44	18	118	352	481	1620
1174	877	877	0	0	0	1729	857	872	177.8	17	36	356	499	1690
1175	842	842	0	0	0	1672	829	843	177.66	18	35	356	483	1730
1176	855	855	0	0	0	1683	850	833	180.67	18	115	357	482	1570
1177	875	875	0	0	0	1673	854	819	183.03	18	119	355	485	1490
1178	759	759	0	0	0	1623	766	857	168.4	18	29	351	485	1380
1179	813	813	0	0	0	1581	800	781	179.01	18	118	357	487	1390
1180	782	782	0	0	0	1545	777	768	177.59	18	116	357	485	1600
1181	761	761	0	0	0	1504	727	777	175.76	19	35	362	491	1460
1182	758	758	0	0	0	1500	751	749	180.03	19	108	358	486	1280
1183	738	738	0	0	0	1485	742	743	180.62	19	56	358	479	1290
1184	763	763	0	0	0	1425	727	698	181.57	19	120	356	483	1270
1185	633	633	0	0	0	1377	652	725	171.97	19	31	359	483	1260
1186	688	688	0	0	0	1348	665	683	183.14	20	40	365	508	1350
1187	665	665	0	0	0	1305	658	647	181.54	20	114	360	487	1310
1188	644	644	0	0	0	1294	639	655	180.97	19	37	361	489	1320
1189	658	658	0	0	0	1280	646	634	185.93	19	119	365	506	1110
1190	649	649	0	0	0	1242	632	610	182.08	19	120	359	488	1340
1191	619	619	0	0	0	1247	604	643	175.74	19	33	354	484	1130
1192	584	584	0	0	0	1230	591	639	171.55	19	33	357	480	1100
1193	601	601	0	0	0	1239	595	644	173.87	18	31	354	476	1210
1194	591	591	0	0	0	1167	599	568	184.59	19	118	358	476	1240
1195	586	586	0	0	0	1154	559	595	178.56	20	36	363	487	1120
1196	578	578	0	0	0	1145	569	576	181.13	19	38	363	490	1070
1197	541	541	0	0	0	1124	516	608	168.77	19	30	365	489	990
1198	553	553	0	0	0	1113	562	551	186.9	21	119	364	487	1728
1199	532	532	0	0	0	1092	512	580	175.2	19	30	359	487	1800
1200	504	504	0	0	0	1006	499	507	178.21	20	40	359	484	1944
1201	435	435	0	0	0	934	424	510	167.23	19	28	356	476	1616
1202	463	463	0	0	0	890	451	439	183.93	20	119	359	479	1090
